"efforts_tuples","selected0","selected1","count","count_normalized"
"[-1,1,0,1]_[1,0,-1,-1]",0,1,8,0.888888888888889
"[-1,1,0,1]_[1,0,-1,-1]",0,2,0,0
"[-1,1,0,1]_[1,0,-1,-1]",1,2,1,0.111111111111111
"[-1,1,0,1]_[1,0,-1,0]",0,1,2,0.666666666666667
"[-1,1,0,1]_[1,0,-1,0]",0,2,0,0
"[-1,1,0,1]_[1,0,-1,0]",1,2,1,0.333333333333333
"[-1,1,0,1]_[1,0,-1,1]",0,1,3,0.75
"[-1,1,0,1]_[1,0,-1,1]",0,2,0,0
"[-1,1,0,1]_[1,0,-1,1]",1,2,1,0.25
"[-1,1,0,1]_[1,0,0,-1]",0,1,28,0.777777777777778
"[-1,1,0,1]_[1,0,0,-1]",0,2,1,0.0277777777777778
"[-1,1,0,1]_[1,0,0,-1]",1,2,7,0.194444444444444
"[-1,1,0,1]_[1,0,0,1]",0,1,15,0.405405405405405
"[-1,1,0,1]_[1,0,0,1]",0,2,10,0.27027027027027
"[-1,1,0,1]_[1,0,0,1]",1,2,12,0.324324324324324
"[-1,1,0,1]_[1,0,1,-1]",0,1,4,0.5
"[-1,1,0,1]_[1,0,1,-1]",0,2,1,0.125
"[-1,1,0,1]_[1,0,1,-1]",1,2,3,0.375
"[-1,1,0,1]_[1,0,1,0]",0,1,5,0.416666666666667
"[-1,1,0,1]_[1,0,1,0]",0,2,2,0.166666666666667
"[-1,1,0,1]_[1,0,1,0]",1,2,5,0.416666666666667
"[-1,1,0,1]_[1,0,1,1]",0,1,27,0.551020408163265
"[-1,1,0,1]_[1,0,1,1]",0,2,12,0.244897959183673
"[-1,1,0,1]_[1,0,1,1]",1,2,10,0.204081632653061
"[-1,1,0,1]_[1,1,-1,0]",0,1,6,0.857142857142857
"[-1,1,0,1]_[1,1,-1,0]",0,2,0,0
"[-1,1,0,1]_[1,1,-1,0]",1,2,1,0.142857142857143
"[-1,1,0,1]_[1,1,0,-1]",0,1,4,0.571428571428571
"[-1,1,0,1]_[1,1,0,-1]",0,2,0,0
"[-1,1,0,1]_[1,1,0,-1]",1,2,3,0.428571428571429
"[-1,1,0,1]_[1,1,0,0]",0,1,3,0.3
"[-1,1,0,1]_[1,1,0,0]",0,2,1,0.1
"[-1,1,0,1]_[1,1,0,0]",1,2,6,0.6
"[-1,1,0,1]_[1,1,0,1]",0,1,12,0.352941176470588
"[-1,1,0,1]_[1,1,0,1]",0,2,8,0.235294117647059
"[-1,1,0,1]_[1,1,0,1]",1,2,14,0.411764705882353
"[-1,1,0,1]_[1,1,1,0]",0,1,16,0.571428571428571
"[-1,1,0,1]_[1,1,1,0]",0,2,1,0.0357142857142857
"[-1,1,0,1]_[1,1,1,0]",1,2,11,0.392857142857143
"[-1,1,1,0]_[0,-1,-1,-1]",0,1,4,0.363636363636364
"[-1,1,1,0]_[0,-1,-1,-1]",0,2,3,0.272727272727273
"[-1,1,1,0]_[0,-1,-1,-1]",1,2,4,0.363636363636364
"[-1,1,1,0]_[0,-1,-1,1]",0,1,7,0.636363636363636
"[-1,1,1,0]_[0,-1,-1,1]",0,2,1,0.0909090909090909
"[-1,1,1,0]_[0,-1,-1,1]",1,2,3,0.272727272727273
"[-1,1,1,0]_[0,-1,0,-1]",0,1,2,0.333333333333333
"[-1,1,1,0]_[0,-1,0,-1]",0,2,2,0.333333333333333
"[-1,1,1,0]_[0,-1,0,-1]",1,2,2,0.333333333333333
"[-1,1,1,0]_[0,-1,0,1]",0,1,0,0
"[-1,1,1,0]_[0,-1,0,1]",0,2,0,0
"[-1,1,1,0]_[0,-1,0,1]",1,2,1,1
"[-1,1,1,0]_[0,-1,1,-1]",0,1,3,0.142857142857143
"[-1,1,1,0]_[0,-1,1,-1]",0,2,14,0.666666666666667
"[-1,1,1,0]_[0,-1,1,-1]",1,2,4,0.19047619047619
"[-1,1,1,0]_[0,-1,1,1]",0,1,13,0.270833333333333
"[-1,1,1,0]_[0,-1,1,1]",0,2,16,0.333333333333333
"[-1,1,1,0]_[0,-1,1,1]",1,2,19,0.395833333333333
"[-1,1,1,0]_[0,0,1,1]",0,1,2,0.285714285714286
"[-1,1,1,0]_[0,0,1,1]",0,2,3,0.428571428571429
"[-1,1,1,0]_[0,0,1,1]",1,2,2,0.285714285714286
"[-1,1,1,0]_[0,1,-1,-1]",0,1,8,0.8
"[-1,1,1,0]_[0,1,-1,-1]",0,2,1,0.1
"[-1,1,1,0]_[0,1,-1,-1]",1,2,1,0.1
"[-1,1,1,0]_[0,1,-1,1]",0,1,5,0.5
"[-1,1,1,0]_[0,1,-1,1]",0,2,2,0.2
"[-1,1,1,0]_[0,1,-1,1]",1,2,3,0.3
"[-1,1,1,0]_[0,1,0,-1]",0,1,1,0.333333333333333
"[-1,1,1,0]_[0,1,0,-1]",0,2,0,0
"[-1,1,1,0]_[0,1,0,-1]",1,2,2,0.666666666666667
"[-1,1,1,0]_[0,1,1,-1]",0,1,6,0.352941176470588
"[-1,1,1,0]_[0,1,1,-1]",0,2,9,0.529411764705882
"[-1,1,1,0]_[0,1,1,-1]",1,2,2,0.117647058823529
"[-1,1,1,0]_[0,1,1,1]",0,1,5,0.3125
"[-1,1,1,0]_[0,1,1,1]",0,2,7,0.4375
"[-1,1,1,0]_[0,1,1,1]",1,2,4,0.25
"[-1,1,1,0]_[1,-1,-1,0]",0,1,7,0.411764705882353
"[-1,1,1,0]_[1,-1,-1,0]",0,2,1,0.0588235294117647
"[-1,1,1,0]_[1,-1,-1,0]",1,2,9,0.529411764705882
"[-1,1,1,0]_[1,-1,0,-1]",0,1,4,0.333333333333333
"[-1,1,1,0]_[1,-1,0,-1]",0,2,3,0.25
"[-1,1,1,0]_[1,-1,0,-1]",1,2,5,0.416666666666667
"[-1,1,1,0]_[1,-1,0,0]",0,1,12,0.19672131147541
"[-1,1,1,0]_[1,-1,0,0]",0,2,5,0.0819672131147541
"[-1,1,1,0]_[1,-1,0,0]",1,2,44,0.721311475409836
"[-1,1,1,0]_[1,-1,0,1]",0,1,3,0.428571428571429
"[-1,1,1,0]_[1,-1,0,1]",0,2,0,0
"[-1,1,1,0]_[1,-1,0,1]",1,2,4,0.571428571428571
"[-1,1,1,0]_[1,-1,1,0]",0,1,0,0
"[-1,1,1,0]_[1,-1,1,0]",0,2,2,0.333333333333333
"[-1,1,1,0]_[1,-1,1,0]",1,2,4,0.666666666666667
"[-1,1,1,0]_[1,0,-1,0]",0,1,10,0.416666666666667
"[-1,1,1,0]_[1,0,-1,0]",0,2,1,0.0416666666666667
"[-1,1,1,0]_[1,0,-1,0]",1,2,13,0.541666666666667
"[-1,1,1,0]_[1,0,-1,1]",0,1,6,0.3
"[-1,1,1,0]_[1,0,-1,1]",0,2,3,0.15
"[-1,1,1,0]_[1,0,-1,1]",1,2,11,0.55
"[-1,1,1,0]_[1,0,0,-1]",0,1,3,0.176470588235294
"[-1,1,1,0]_[1,0,0,-1]",0,2,7,0.411764705882353
"[-1,1,1,0]_[1,0,0,-1]",1,2,7,0.411764705882353
"[-1,1,1,0]_[1,0,0,1]",0,1,2,0.333333333333333
"[-1,1,1,0]_[1,0,0,1]",0,2,2,0.333333333333333
"[-1,1,1,0]_[1,0,0,1]",1,2,2,0.333333333333333
"[-1,1,1,0]_[1,0,1,-1]",0,1,8,0.285714285714286
"[-1,1,1,0]_[1,0,1,-1]",0,2,13,0.464285714285714
"[-1,1,1,0]_[1,0,1,-1]",1,2,7,0.25
"[-1,1,1,0]_[1,0,1,0]",0,1,1,0.333333333333333
"[-1,1,1,0]_[1,0,1,0]",0,2,1,0.333333333333333
"[-1,1,1,0]_[1,0,1,0]",1,2,1,0.333333333333333
"[-1,1,1,0]_[1,0,1,1]",0,1,6,0.272727272727273
"[-1,1,1,0]_[1,0,1,1]",0,2,8,0.363636363636364
"[-1,1,1,0]_[1,0,1,1]",1,2,8,0.363636363636364
"[-1,1,1,0]_[1,1,-1,0]",0,1,2,0.25
"[-1,1,1,0]_[1,1,-1,0]",0,2,1,0.125
"[-1,1,1,0]_[1,1,-1,0]",1,2,5,0.625
"[-1,1,1,0]_[1,1,0,-1]",0,1,0,0
"[-1,1,1,0]_[1,1,0,-1]",0,2,1,0.2
"[-1,1,1,0]_[1,1,0,-1]",1,2,4,0.8
"[-1,1,1,0]_[1,1,0,0]",0,1,6,0.285714285714286
"[-1,1,1,0]_[1,1,0,0]",0,2,4,0.19047619047619
"[-1,1,1,0]_[1,1,0,0]",1,2,11,0.523809523809524
"[-1,1,1,0]_[1,1,0,1]",0,1,7,0.212121212121212
"[-1,1,1,0]_[1,1,0,1]",0,2,6,0.181818181818182
"[-1,1,1,0]_[1,1,0,1]",1,2,20,0.606060606060606
"[-1,1,1,0]_[1,1,1,0]",0,1,10,0.227272727272727
"[-1,1,1,0]_[1,1,1,0]",0,2,19,0.431818181818182
"[-1,1,1,0]_[1,1,1,0]",1,2,15,0.340909090909091
"[0,-1,-1,-1]_[0,-1,-1,1]",0,1,15,0.625
"[0,-1,-1,-1]_[0,-1,-1,1]",0,2,5,0.208333333333333
"[0,-1,-1,-1]_[0,-1,-1,1]",1,2,4,0.166666666666667
"[0,-1,-1,-1]_[0,-1,0,-1]",0,1,1,0.25
"[0,-1,-1,-1]_[0,-1,0,-1]",0,2,3,0.75
"[0,-1,-1,-1]_[0,-1,0,-1]",1,2,0,0
"[0,-1,-1,-1]_[0,-1,0,1]",0,1,11,0.229166666666667
"[0,-1,-1,-1]_[0,-1,0,1]",0,2,4,0.0833333333333333
"[0,-1,-1,-1]_[0,-1,0,1]",1,2,33,0.6875
"[0,-1,-1,-1]_[0,-1,1,-1]",0,1,5,0.25
"[0,-1,-1,-1]_[0,-1,1,-1]",0,2,6,0.3
"[0,-1,-1,-1]_[0,-1,1,-1]",1,2,9,0.45
"[0,-1,-1,-1]_[0,-1,1,1]",0,1,3,0.75
"[0,-1,-1,-1]_[0,-1,1,1]",0,2,1,0.25
"[0,-1,-1,-1]_[0,-1,1,1]",1,2,0,0
"[0,-1,-1,-1]_[0,0,1,1]",0,1,8,0.5
"[0,-1,-1,-1]_[0,0,1,1]",0,2,0,0
"[0,-1,-1,-1]_[0,0,1,1]",1,2,8,0.5
"[0,-1,-1,-1]_[0,1,-1,-1]",0,1,3,0.3
"[0,-1,-1,-1]_[0,1,-1,-1]",0,2,5,0.5
"[0,-1,-1,-1]_[0,1,-1,-1]",1,2,2,0.2
"[0,-1,-1,-1]_[0,1,-1,1]",0,1,5,1
"[0,-1,-1,-1]_[0,1,-1,1]",0,2,0,0
"[0,-1,-1,-1]_[0,1,-1,1]",1,2,0,0
"[0,-1,-1,-1]_[0,1,0,-1]",0,1,2,0.222222222222222
"[0,-1,-1,-1]_[0,1,0,-1]",0,2,0,0
"[0,-1,-1,-1]_[0,1,0,-1]",1,2,7,0.777777777777778
"[0,-1,-1,-1]_[0,1,1,-1]",0,1,3,0.75
"[0,-1,-1,-1]_[0,1,1,-1]",0,2,1,0.25
"[0,-1,-1,-1]_[0,1,1,-1]",1,2,0,0
"[0,-1,-1,-1]_[0,1,1,1]",0,1,0,0
"[0,-1,-1,-1]_[0,1,1,1]",0,2,1,0.166666666666667
"[0,-1,-1,-1]_[0,1,1,1]",1,2,5,0.833333333333333
"[0,-1,-1,-1]_[1,-1,-1,0]",0,1,4,0.266666666666667
"[0,-1,-1,-1]_[1,-1,-1,0]",0,2,4,0.266666666666667
"[0,-1,-1,-1]_[1,-1,-1,0]",1,2,7,0.466666666666667
"[0,-1,-1,-1]_[1,-1,0,-1]",0,1,4,0.235294117647059
"[0,-1,-1,-1]_[1,-1,0,-1]",0,2,9,0.529411764705882
"[0,-1,-1,-1]_[1,-1,0,-1]",1,2,4,0.235294117647059
"[0,-1,-1,-1]_[1,-1,0,0]",0,1,4,0.19047619047619
"[0,-1,-1,-1]_[1,-1,0,0]",0,2,1,0.0476190476190476
"[0,-1,-1,-1]_[1,-1,0,0]",1,2,16,0.761904761904762
"[0,-1,-1,-1]_[1,-1,0,1]",0,1,1,0.166666666666667
"[0,-1,-1,-1]_[1,-1,0,1]",0,2,1,0.166666666666667
"[0,-1,-1,-1]_[1,-1,0,1]",1,2,4,0.666666666666667
"[0,-1,-1,-1]_[1,-1,1,0]",0,1,1,0.333333333333333
"[0,-1,-1,-1]_[1,-1,1,0]",0,2,1,0.333333333333333
"[0,-1,-1,-1]_[1,-1,1,0]",1,2,1,0.333333333333333
"[0,-1,-1,-1]_[1,0,-1,-1]",0,1,6,0.1875
"[0,-1,-1,-1]_[1,0,-1,-1]",0,2,24,0.75
"[0,-1,-1,-1]_[1,0,-1,-1]",1,2,2,0.0625
"[0,-1,-1,-1]_[1,0,-1,0]",0,1,6,0.31578947368421
"[0,-1,-1,-1]_[1,0,-1,0]",0,2,3,0.157894736842105
"[0,-1,-1,-1]_[1,0,-1,0]",1,2,10,0.526315789473684
"[0,-1,-1,-1]_[1,0,-1,1]",0,1,4,0.363636363636364
"[0,-1,-1,-1]_[1,0,-1,1]",0,2,3,0.272727272727273
"[0,-1,-1,-1]_[1,0,-1,1]",1,2,4,0.363636363636364
"[0,-1,-1,-1]_[1,0,0,-1]",0,1,1,0.125
"[0,-1,-1,-1]_[1,0,0,-1]",0,2,2,0.25
"[0,-1,-1,-1]_[1,0,0,-1]",1,2,5,0.625
"[0,-1,-1,-1]_[1,0,0,1]",0,1,5,0.208333333333333
"[0,-1,-1,-1]_[1,0,0,1]",0,2,1,0.0416666666666667
"[0,-1,-1,-1]_[1,0,0,1]",1,2,18,0.75
"[0,-1,-1,-1]_[1,0,1,-1]",0,1,3,0.3
"[0,-1,-1,-1]_[1,0,1,-1]",0,2,4,0.4
"[0,-1,-1,-1]_[1,0,1,-1]",1,2,3,0.3
"[0,-1,-1,-1]_[1,0,1,0]",0,1,5,0.357142857142857
"[0,-1,-1,-1]_[1,0,1,0]",0,2,1,0.0714285714285714
"[0,-1,-1,-1]_[1,0,1,0]",1,2,8,0.571428571428571
"[0,-1,-1,-1]_[1,0,1,1]",0,1,7,0.35
"[0,-1,-1,-1]_[1,0,1,1]",0,2,2,0.1
"[0,-1,-1,-1]_[1,0,1,1]",1,2,11,0.55
"[0,-1,-1,-1]_[1,1,-1,0]",0,1,0,0
"[0,-1,-1,-1]_[1,1,-1,0]",0,2,2,1
"[0,-1,-1,-1]_[1,1,-1,0]",1,2,0,0
"[0,-1,-1,-1]_[1,1,0,-1]",0,1,10,0.5
"[0,-1,-1,-1]_[1,1,0,-1]",0,2,4,0.2
"[0,-1,-1,-1]_[1,1,0,-1]",1,2,6,0.3
"[0,-1,-1,-1]_[1,1,0,0]",0,1,4,0.222222222222222
"[0,-1,-1,-1]_[1,1,0,0]",0,2,2,0.111111111111111
"[0,-1,-1,-1]_[1,1,0,0]",1,2,12,0.666666666666667
"[0,-1,-1,-1]_[1,1,0,1]",0,1,1,0.2
"[0,-1,-1,-1]_[1,1,0,1]",0,2,0,0
"[0,-1,-1,-1]_[1,1,0,1]",1,2,4,0.8
"[0,-1,-1,-1]_[1,1,1,0]",0,1,3,0.3
"[0,-1,-1,-1]_[1,1,1,0]",0,2,0,0
"[0,-1,-1,-1]_[1,1,1,0]",1,2,7,0.7
"[0,-1,-1,1]_[0,-1,0,-1]",0,1,18,0.382978723404255
"[0,-1,-1,1]_[0,-1,0,-1]",0,2,11,0.234042553191489
"[0,-1,-1,1]_[0,-1,0,-1]",1,2,18,0.382978723404255
"[0,-1,-1,1]_[0,-1,0,1]",0,1,1,0.166666666666667
"[0,-1,-1,1]_[0,-1,0,1]",0,2,2,0.333333333333333
"[0,-1,-1,1]_[0,-1,0,1]",1,2,3,0.5
"[0,-1,-1,1]_[0,-1,1,-1]",0,1,5,1
"[0,-1,-1,1]_[0,-1,1,-1]",0,2,0,0
"[0,-1,-1,1]_[0,-1,1,-1]",1,2,0,0
"[0,-1,-1,1]_[0,-1,1,1]",0,1,6,0.666666666666667
"[0,-1,-1,1]_[0,-1,1,1]",0,2,1,0.111111111111111
"[0,-1,-1,1]_[0,-1,1,1]",1,2,2,0.222222222222222
"[0,-1,-1,1]_[0,0,1,1]",0,1,6,0.545454545454545
"[0,-1,-1,1]_[0,0,1,1]",0,2,2,0.181818181818182
"[0,-1,-1,1]_[0,0,1,1]",1,2,3,0.272727272727273
"[0,-1,-1,1]_[0,1,-1,-1]",0,1,6,0.545454545454545
"[0,-1,-1,1]_[0,1,-1,-1]",0,2,4,0.363636363636364
"[0,-1,-1,1]_[0,1,-1,-1]",1,2,1,0.0909090909090909
"[0,-1,-1,1]_[0,1,-1,1]",0,1,3,0.5
"[0,-1,-1,1]_[0,1,-1,1]",0,2,1,0.166666666666667
"[0,-1,-1,1]_[0,1,-1,1]",1,2,2,0.333333333333333
"[0,-1,-1,1]_[0,1,0,-1]",0,1,2,0.5
"[0,-1,-1,1]_[0,1,0,-1]",0,2,0,0
"[0,-1,-1,1]_[0,1,0,-1]",1,2,2,0.5
"[0,-1,-1,1]_[0,1,1,-1]",0,1,13,0.590909090909091
"[0,-1,-1,1]_[0,1,1,-1]",0,2,0,0
"[0,-1,-1,1]_[0,1,1,-1]",1,2,9,0.409090909090909
"[0,-1,-1,1]_[0,1,1,1]",0,1,2,0.333333333333333
"[0,-1,-1,1]_[0,1,1,1]",0,2,3,0.5
"[0,-1,-1,1]_[0,1,1,1]",1,2,1,0.166666666666667
"[0,-1,-1,1]_[1,-1,-1,0]",0,1,13,0.224137931034483
"[0,-1,-1,1]_[1,-1,-1,0]",0,2,30,0.517241379310345
"[0,-1,-1,1]_[1,-1,-1,0]",1,2,15,0.258620689655172
"[0,-1,-1,1]_[1,-1,0,-1]",0,1,13,0.342105263157895
"[0,-1,-1,1]_[1,-1,0,-1]",0,2,4,0.105263157894737
"[0,-1,-1,1]_[1,-1,0,-1]",1,2,21,0.552631578947368
"[0,-1,-1,1]_[1,-1,0,0]",0,1,0,0
"[0,-1,-1,1]_[1,-1,0,0]",0,2,1,0.2
"[0,-1,-1,1]_[1,-1,0,0]",1,2,4,0.8
"[0,-1,-1,1]_[1,-1,0,1]",0,1,2,0.08
"[0,-1,-1,1]_[1,-1,0,1]",0,2,10,0.4
"[0,-1,-1,1]_[1,-1,0,1]",1,2,13,0.52
"[0,-1,-1,1]_[1,-1,1,0]",0,1,4,0.266666666666667
"[0,-1,-1,1]_[1,-1,1,0]",0,2,2,0.133333333333333
"[0,-1,-1,1]_[1,-1,1,0]",1,2,9,0.6
"[0,-1,-1,1]_[1,0,-1,-1]",0,1,8,0.333333333333333
"[0,-1,-1,1]_[1,0,-1,-1]",0,2,5,0.208333333333333
"[0,-1,-1,1]_[1,0,-1,-1]",1,2,11,0.458333333333333
"[0,-1,-1,1]_[1,0,-1,0]",0,1,3,0.25
"[0,-1,-1,1]_[1,0,-1,0]",0,2,6,0.5
"[0,-1,-1,1]_[1,0,-1,0]",1,2,3,0.25
"[0,-1,-1,1]_[1,0,-1,1]",0,1,4,0.121212121212121
"[0,-1,-1,1]_[1,0,-1,1]",0,2,20,0.606060606060606
"[0,-1,-1,1]_[1,0,-1,1]",1,2,9,0.272727272727273
"[0,-1,-1,1]_[1,0,0,-1]",0,1,3,0.75
"[0,-1,-1,1]_[1,0,0,-1]",0,2,0,0
"[0,-1,-1,1]_[1,0,0,-1]",1,2,1,0.25
"[0,-1,-1,1]_[1,0,0,1]",0,1,2,0.25
"[0,-1,-1,1]_[1,0,0,1]",0,2,2,0.25
"[0,-1,-1,1]_[1,0,0,1]",1,2,4,0.5
"[0,-1,-1,1]_[1,0,1,-1]",0,1,33,0.634615384615385
"[0,-1,-1,1]_[1,0,1,-1]",0,2,2,0.0384615384615385
"[0,-1,-1,1]_[1,0,1,-1]",1,2,17,0.326923076923077
"[0,-1,-1,1]_[1,0,1,0]",0,1,3,0.375
"[0,-1,-1,1]_[1,0,1,0]",0,2,0,0
"[0,-1,-1,1]_[1,0,1,0]",1,2,5,0.625
"[0,-1,-1,1]_[1,0,1,1]",0,1,15,0.326086956521739
"[0,-1,-1,1]_[1,0,1,1]",0,2,14,0.304347826086957
"[0,-1,-1,1]_[1,0,1,1]",1,2,17,0.369565217391304
"[0,-1,-1,1]_[1,1,-1,0]",0,1,15,0.365853658536585
"[0,-1,-1,1]_[1,1,-1,0]",0,2,8,0.195121951219512
"[0,-1,-1,1]_[1,1,-1,0]",1,2,18,0.439024390243902
"[0,-1,-1,1]_[1,1,0,-1]",0,1,14,0.583333333333333
"[0,-1,-1,1]_[1,1,0,-1]",0,2,4,0.166666666666667
"[0,-1,-1,1]_[1,1,0,-1]",1,2,6,0.25
"[0,-1,-1,1]_[1,1,0,1]",0,1,4,0.210526315789474
"[0,-1,-1,1]_[1,1,0,1]",0,2,4,0.210526315789474
"[0,-1,-1,1]_[1,1,0,1]",1,2,11,0.578947368421053
"[0,-1,-1,1]_[1,1,1,0]",0,1,2,0.666666666666667
"[0,-1,-1,1]_[1,1,1,0]",0,2,0,0
"[0,-1,-1,1]_[1,1,1,0]",1,2,1,0.333333333333333
"[0,-1,0,-1]_[0,-1,0,1]",0,1,8,0.275862068965517
"[0,-1,0,-1]_[0,-1,0,1]",0,2,2,0.0689655172413793
"[0,-1,0,-1]_[0,-1,0,1]",1,2,19,0.655172413793103
"[0,-1,0,-1]_[0,-1,1,-1]",0,1,4,0.444444444444444
"[0,-1,0,-1]_[0,-1,1,-1]",0,2,4,0.444444444444444
"[0,-1,0,-1]_[0,-1,1,-1]",1,2,1,0.111111111111111
"[0,-1,0,-1]_[0,-1,1,1]",0,1,2,0.4
"[0,-1,0,-1]_[0,-1,1,1]",0,2,2,0.4
"[0,-1,0,-1]_[0,-1,1,1]",1,2,1,0.2
"[0,-1,0,-1]_[0,0,1,1]",0,1,10,0.232558139534884
"[0,-1,0,-1]_[0,0,1,1]",0,2,6,0.13953488372093
"[0,-1,0,-1]_[0,0,1,1]",1,2,27,0.627906976744186
"[0,-1,0,-1]_[0,1,-1,-1]",0,1,29,0.527272727272727
"[0,-1,0,-1]_[0,1,-1,-1]",0,2,20,0.363636363636364
"[0,-1,0,-1]_[0,1,-1,-1]",1,2,6,0.109090909090909
"[0,-1,0,-1]_[0,1,-1,1]",0,1,3,0.3
"[0,-1,0,-1]_[0,1,-1,1]",0,2,1,0.1
"[0,-1,0,-1]_[0,1,-1,1]",1,2,6,0.6
"[0,-1,0,-1]_[0,1,0,-1]",0,1,1,0.0909090909090909
"[0,-1,0,-1]_[0,1,0,-1]",0,2,8,0.727272727272727
"[0,-1,0,-1]_[0,1,0,-1]",1,2,2,0.181818181818182
"[0,-1,0,-1]_[0,1,1,-1]",0,1,1,0.25
"[0,-1,0,-1]_[0,1,1,-1]",0,2,0,0
"[0,-1,0,-1]_[0,1,1,-1]",1,2,3,0.75
"[0,-1,0,-1]_[0,1,1,1]",0,1,4,0.571428571428571
"[0,-1,0,-1]_[0,1,1,1]",0,2,2,0.285714285714286
"[0,-1,0,-1]_[0,1,1,1]",1,2,1,0.142857142857143
"[0,-1,0,-1]_[1,-1,-1,0]",0,1,11,0.458333333333333
"[0,-1,0,-1]_[1,-1,-1,0]",0,2,1,0.0416666666666667
"[0,-1,0,-1]_[1,-1,-1,0]",1,2,12,0.5
"[0,-1,0,-1]_[1,-1,0,-1]",0,1,1,0.25
"[0,-1,0,-1]_[1,-1,0,-1]",0,2,2,0.5
"[0,-1,0,-1]_[1,-1,0,-1]",1,2,1,0.25
"[0,-1,0,-1]_[1,-1,0,0]",0,1,1,0.2
"[0,-1,0,-1]_[1,-1,0,0]",0,2,1,0.2
"[0,-1,0,-1]_[1,-1,0,0]",1,2,3,0.6
"[0,-1,0,-1]_[1,-1,0,1]",0,1,1,1
"[0,-1,0,-1]_[1,-1,0,1]",0,2,0,0
"[0,-1,0,-1]_[1,-1,0,1]",1,2,0,0
"[0,-1,0,-1]_[1,-1,1,0]",0,1,5,0.3125
"[0,-1,0,-1]_[1,-1,1,0]",0,2,4,0.25
"[0,-1,0,-1]_[1,-1,1,0]",1,2,7,0.4375
"[0,-1,0,-1]_[1,0,-1,-1]",0,1,1,0.166666666666667
"[0,-1,0,-1]_[1,0,-1,-1]",0,2,3,0.5
"[0,-1,0,-1]_[1,0,-1,-1]",1,2,2,0.333333333333333
"[0,-1,0,-1]_[1,0,-1,0]",0,1,0,0
"[0,-1,0,-1]_[1,0,-1,0]",0,2,0,0
"[0,-1,0,-1]_[1,0,-1,0]",1,2,4,1
"[0,-1,0,-1]_[1,0,-1,1]",0,1,2,0.5
"[0,-1,0,-1]_[1,0,-1,1]",0,2,0,0
"[0,-1,0,-1]_[1,0,-1,1]",1,2,2,0.5
"[0,-1,0,-1]_[1,0,0,-1]",0,1,11,0.211538461538462
"[0,-1,0,-1]_[1,0,0,-1]",0,2,29,0.557692307692308
"[0,-1,0,-1]_[1,0,0,-1]",1,2,12,0.230769230769231
"[0,-1,0,-1]_[1,0,0,1]",0,1,6,0.31578947368421
"[0,-1,0,-1]_[1,0,0,1]",0,2,4,0.210526315789474
"[0,-1,0,-1]_[1,0,0,1]",1,2,9,0.473684210526316
"[0,-1,0,-1]_[1,0,1,-1]",0,1,1,1
"[0,-1,0,-1]_[1,0,1,-1]",0,2,0,0
"[0,-1,0,-1]_[1,0,1,-1]",1,2,0,0
"[0,-1,0,-1]_[1,0,1,0]",0,1,2,0.153846153846154
"[0,-1,0,-1]_[1,0,1,0]",0,2,4,0.307692307692308
"[0,-1,0,-1]_[1,0,1,0]",1,2,7,0.538461538461538
"[0,-1,0,-1]_[1,1,-1,0]",0,1,2,1
"[0,-1,0,-1]_[1,1,-1,0]",0,2,0,0
"[0,-1,0,-1]_[1,1,-1,0]",1,2,0,0
"[0,-1,0,-1]_[1,1,0,-1]",0,1,12,0.48
"[0,-1,0,-1]_[1,1,0,-1]",0,2,8,0.32
"[0,-1,0,-1]_[1,1,0,-1]",1,2,5,0.2
"[0,-1,0,-1]_[1,1,0,0]",0,1,3,0.157894736842105
"[0,-1,0,-1]_[1,1,0,0]",0,2,2,0.105263157894737
"[0,-1,0,-1]_[1,1,0,0]",1,2,14,0.736842105263158
"[0,-1,0,-1]_[1,1,0,1]",0,1,5,0.714285714285714
"[0,-1,0,-1]_[1,1,0,1]",0,2,1,0.142857142857143
"[0,-1,0,-1]_[1,1,0,1]",1,2,1,0.142857142857143
"[0,-1,0,-1]_[1,1,1,0]",0,1,3,0.6
"[0,-1,0,-1]_[1,1,1,0]",0,2,1,0.2
"[0,-1,0,-1]_[1,1,1,0]",1,2,1,0.2
"[0,-1,0,1]_[0,-1,1,-1]",0,1,20,0.689655172413793
"[0,-1,0,1]_[0,-1,1,-1]",0,2,2,0.0689655172413793
"[0,-1,0,1]_[0,-1,1,-1]",1,2,7,0.241379310344828
"[0,-1,0,1]_[0,-1,1,1]",0,1,2,0.5
"[0,-1,0,1]_[0,-1,1,1]",0,2,2,0.5
"[0,-1,0,1]_[0,-1,1,1]",1,2,0,0
"[0,-1,0,1]_[0,0,1,1]",0,1,21,0.6
"[0,-1,0,1]_[0,0,1,1]",0,2,8,0.228571428571429
"[0,-1,0,1]_[0,0,1,1]",1,2,6,0.171428571428571
"[0,-1,0,1]_[0,1,-1,-1]",0,1,4,0.666666666666667
"[0,-1,0,1]_[0,1,-1,-1]",0,2,0,0
"[0,-1,0,1]_[0,1,-1,-1]",1,2,2,0.333333333333333
"[0,-1,0,1]_[0,1,-1,1]",0,1,2,0.333333333333333
"[0,-1,0,1]_[0,1,-1,1]",0,2,2,0.333333333333333
"[0,-1,0,1]_[0,1,-1,1]",1,2,2,0.333333333333333
"[0,-1,0,1]_[0,1,0,-1]",0,1,8,0.571428571428571
"[0,-1,0,1]_[0,1,0,-1]",0,2,0,0
